;numero_catalogo;data_entrada;data_determinacao;DataColetaInicial;ano_entrada;mes_entrada;ano_determinacao;mes_determinacao;ano_coleta;mes_coleta;class;kingdom;genero_ent;genero_atual;especie_ent;especie_atual;subespecie_atual;type;DeterminatorFirstName1;DeterminatorLastName1;altitude;max_altitude;ordem;familia;phylum;qualificador_atual;notas_taxonomicas
22220;25413;;00/00/2015;;;;2015.0;0.0;;;Reptilia;Animalia;Boa;Boa;constrictor;constrictor;nan;;R.;Gonzalez;;;Squamata;Boidae;Chordata;;
22221;25414;;00/08/2013;;;;2013.0;8.0;;;Reptilia;Animalia;Dracaena;Dracaena;paraguayensis;paraguayensis;nan;;P.;Passos;;;Squamata;Teiidae;Chordata;;
22222;25415;;00/04/2015;09/04/2015;;;2015.0;4.0;2015.0;4.0;Reptilia;Animalia;Gymnodactylus;Gymnodactylus;darwinii;darwinii;nan;;P.;Pinna;;;Squamata;Phyllodactylidae;Chordata;;
22223;25416;;00/04/2015;01/04/2015;;;2015.0;4.0;2015.0;4.0;Reptilia;Animalia;Hemidactylus;Hemidactylus;mabouia;mabouia;nan;;P.;Pinna;;;Squamata;Gekkonidae;Chordata;;
22224;25417;;00/04/2015;25/05/2015;;;2015.0;4.0;2015.0;5.0;Reptilia;Animalia;Leposternon;Amphisbaena;microcephalum;microcephalum;nan;;P.;Pinna;;;Squamata;Amphisbaenidae;Chordata;;
22225;25418;;00/05/2015;00/01/2015;;;2015.0;5.0;2015.0;1.0;Reptilia;Animalia;Riolama;Riolama;leucostica;leucosticta;nan;;T.;Soares;;;Squamata;Gymnophthalmidae;Chordata;;
22226;25419;;;00/00/2012;;;;;2012.0;0.0;Reptilia;Animalia;Caiman;Caiman;latirostris;latirostris;nan;;P.;Passos;;;Crocodylia;Alligatoridae;Chordata;;
22227;25420;;;19/08/1995;;;;;1995.0;8.0;Reptilia;Animalia;Caretta;Caretta;caretta;caretta;nan;;;;;;Testudines;Cheloniidae;Chordata;;
22228;25421;;00/09/2015;02/02/2015;;;2015.0;9.0;2015.0;2.0;Reptilia;Animalia;Oxyrhopus;Oxyrhopus;guibei;guibei;nan;;P.;Passos;;;Squamata;Dipsadidae;Chordata;;
22229;25422;;00/09/2015;18/04/2014;;;2015.0;9.0;2014.0;4.0;Reptilia;Animalia;Pseudoboa;Pseudoboa;nigra;nigra;nan;;P.;Passos;;;Squamata;Dipsadidae;Chordata;;
22230;25423;;00/09/2015;18/04/2014;;;2015.0;9.0;2014.0;4.0;Reptilia;Animalia;Bothrops;Bothrops;leucurus;leucurus;nan;;P.;Passos;;;Squamata;Viperidae;Chordata;;
22231;25424;;00/09/2015;18/04/2014;;;2015.0;9.0;2014.0;4.0;Reptilia;Animalia;Mabuya;Psychosaura;macrorhyncha;macrorhyncha;nan;;P.;Passos;4;;Squamata;Scincidae;Chordata;;
22232;25425;;00/09/2015;03/11/2014;;;2015.0;9.0;2014.0;11.0;Reptilia;Animalia;Thamnodynastes;Thamnodynastes;hypoconia;hypoconia;nan;;P.;Passos;649;;Squamata;Dipsadidae;Chordata;;
22233;25426;;00/09/2015;00/11/2014;;;2015.0;9.0;2014.0;11.0;Reptilia;Animalia;Sibynomorphus;Sibynomorphus;mikanii;mikanii;nan;;P.;Passos;629;;Squamata;Dipsadidae;Chordata;;
22234;25427;;00/09/2015;11/11/2014;;;2015.0;9.0;2014.0;11.0;Reptilia;Animalia;Bothrops;Bothrops;jararaca;jararaca;nan;;P.;Passos;844;;Squamata;Viperidae;Chordata;;
22235;25428;;00/09/2015;14/11/2014;;;2015.0;9.0;2014.0;11.0;Reptilia;Animalia;Bothrops;Bothrops;jararaca;jararaca;nan;;P.;Passos;;;Squamata;Viperidae;Chordata;;
22236;25429;;00/09/2015;15/11/2014;;;2015.0;9.0;2014.0;11.0;Reptilia;Animalia;Chironius;Chironius;foveatus;foveatus;nan;;P.;Passos;;;Squamata;Colubridae;Chordata;;
22237;25430;;00/09/2015;20/11/2014;;;2015.0;9.0;2014.0;11.0;Reptilia;Animalia;Bothrops;Bothrops;jararaca;jararaca;nan;;P.;Passos;;;Squamata;Viperidae;Chordata;;
22238;25431;;00/09/2015;20/11/2014;;;2015.0;9.0;2014.0;11.0;Reptilia;Animalia;Bothrops;Bothrops;jararaca;jararaca;nan;;P.;Passos;;;Squamata;Viperidae;Chordata;;
22239;25432;;00/09/2015;18/04/2014;;;2015.0;9.0;2014.0;4.0;Reptilia;Animalia;Philodryas;Philodryas;olfersii;olfersii;nan;;P.;Passos;67;;Squamata;Dipsadidae;Chordata;;
22240;25433;;00/09/2015;18/04/2014;;;2015.0;9.0;2014.0;4.0;Reptilia;Animalia;Chironius;Chironius;exoletus;exoletus;nan;;P.;Passos;;;Squamata;Colubridae;Chordata;;
22241;25434;;00/09/2015;21/11/2014;;;2015.0;9.0;2014.0;11.0;Reptilia;Animalia;Chironius;Chironius;bicarinatus;bicarinatus;nan;;P.;Passos;;;Squamata;Colubridae;Chordata;;
22242;25435;;00/09/2015;01/12/2014;;;2015.0;9.0;2014.0;12.0;Reptilia;Animalia;Liophis;Liophis;miliaris;miliaris;nan;;P.;Passos;664;;Squamata;Dipsadidae;Chordata;;
22243;25436;;00/09/2015;;;;2015.0;9.0;;;Reptilia;Animalia;Caiman;Caiman;yacare;yacare;nan;;P.;Passos;;;Crocodylia;Alligatoridae;Chordata;;
22244;25437;;00/09/2015;;;;2015.0;9.0;;;Reptilia;Animalia;Caiman;Caiman;yacare;yacare;nan;;P.;Passos;;;Crocodylia;Alligatoridae;Chordata;;
22245;25438;;;;;;;;;;Reptilia;Animalia;Melanosuchus;Melanosuchus;niger;niger;nan;;;;;;Crocodylia;Alligatoridae;Chordata;;
22246;25439;;;;;;;;;;Reptilia;Animalia;Melanosuchus;Melanosuchus;niger;niger;nan;;;;;;Crocodylia;Alligatoridae;Chordata;;
22247;25440;;;03/11/2001;;;;;2001.0;11.0;Reptilia;Animalia;Chelonia;Chelonia;mydas;mydas;nan;;;;;;Testudines;Cheloniidae;Chordata;;
22248;25441;;00/09/2015;07/09/1994;;;2015.0;9.0;1994.0;9.0;Reptilia;Animalia;Chelonia;Chelonia;mydas;mydas;nan;;P.;Passos;;;Testudines;Cheloniidae;Chordata;;
22249;25442;;00/09/2015;05/08/2000;;;2015.0;9.0;2000.0;8.0;Reptilia;Animalia;Chelonia;Chelonia;mydas;mydas;nan;;P.;Passos;;;Testudines;Cheloniidae;Chordata;;
22250;25443;;00/09/2015;00/00/1996;;;2015.0;9.0;1996.0;0.0;Reptilia;Animalia;Chelonia;Chelonia;mydas;mydas;nan;;P.;Passos;;;Testudines;Cheloniidae;Chordata;;
22251;25444;;00/09/2015;;;;2015.0;9.0;;;Reptilia;Animalia;Caretta;Caretta;caretta;caretta;nan;;P.;Passos;;;Testudines;Cheloniidae;Chordata;;
22252;25445;;00/09/2015;28/08/1994;;;2015.0;9.0;1994.0;8.0;Reptilia;Animalia;Caretta;Caretta;caretta;caretta;nan;;P.;Passos;;;Testudines;Cheloniidae;Chordata;;
22253;25446;;;00/00/1995;;;;;1995.0;0.0;Reptilia;Animalia;Chelonia;Chelonia;mydas;mydas;nan;;;;;;Testudines;Cheloniidae;Chordata;;
22254;25447;;;00/00/1998;;;;;1998.0;0.0;Reptilia;Animalia;Caretta;Caretta;caretta;caretta;nan;;;;;;Testudines;Cheloniidae;Chordata;;
22255;25448;;00/09/2015;21/10/1997;;;2015.0;9.0;1997.0;10.0;Reptilia;Animalia;Chelonia;Chelonia;mydas;mydas;nan;;P.;Passos;;;Testudines;Cheloniidae;Chordata;;
22256;25449;;00/09/2015;;;;2015.0;9.0;;;Reptilia;Animalia;Caretta;Caretta;caretta;caretta;nan;;P.;Passos;;;Testudines;Cheloniidae;Chordata;;
22257;25450;;00/09/2015;01/10/1994;;;2015.0;9.0;1994.0;10.0;Reptilia;Animalia;Chelonia;Chelonia;mydas;mydas;nan;;P.;Passos;;;Testudines;Cheloniidae;Chordata;;
22258;25451;;;04/04/1998;;;;;1998.0;4.0;Reptilia;Animalia;Chelonia;Chelonia;mydas;mydas;nan;;;;;;Testudines;Cheloniidae;Chordata;;
22259;25452;;00/09/2015;08/12/1996;;;2015.0;9.0;1996.0;12.0;Reptilia;Animalia;Caretta;Caretta;caretta;caretta;nan;;P.;Passos;;;Testudines;Cheloniidae;Chordata;;
22260;25453;;00/09/2015;00/03/1996;;;2015.0;9.0;1996.0;3.0;Reptilia;Animalia;Chelonia;Chelonia;mydas;mydas;nan;;;;;;Testudines;Cheloniidae;Chordata;;
22261;25454;;00/09/2015;00/10/1997;;;2015.0;9.0;1997.0;10.0;Reptilia;Animalia;Caretta;Caretta;caretta;caretta;nan;;P.;Passos;;;Testudines;Cheloniidae;Chordata;;
22262;25455;;00/00/2000;27/01/2000;;;2000.0;0.0;2000.0;1.0;Reptilia;Animalia;Chelonia;Chelonia;mydas;mydas;nan;;S.;Siciliano;;;Testudines;Cheloniidae;Chordata;;
22263;25456;;;00/00/1995;;;;;1995.0;0.0;Reptilia;Animalia;Chelonia;Chelonia;mydas;mydas;nan;;;;;;Testudines;Cheloniidae;Chordata;;
22264;25457;;;07/09/1994;;;;;1994.0;9.0;Reptilia;Animalia;Chelonia;Chelonia;mydas;mydas;nan;;;;;;Testudines;Cheloniidae;Chordata;;
22265;25458;;;04/05/1996;;;;;1996.0;5.0;Reptilia;Animalia;Caretta;Caretta;caretta;caretta;nan;;;;;;Testudines;Cheloniidae;Chordata;;
22266;25459;;;00/00/1995;;;;;1995.0;0.0;Reptilia;Animalia;Eretmochelys;Eretmochelys;imbricata;imbricata;nan;;;;;;Testudines;Cheloniidae;Chordata;;
22267;25460;;00/06/2015;30/09/1999;;;2015.0;6.0;1999.0;9.0;Reptilia;Animalia;Cayman;Caiman;yacare;yacare;nan;;P.;Passos;;;Crocodylia;Alligatoridae;Chordata;;
22268;25461;;;00/07/1991;;;;;1991.0;7.0;Reptilia;Animalia;Caiman;Caiman;crocodilus;crocodilus;nan;;J.;Júnior;;;Crocodylia;Alligatoridae;Chordata;;
22269;25462;;00/08/2015;11/11/2013;;;2015.0;8.0;2013.0;11.0;Reptilia;Animalia;Bothrops;Bothrops;jararaca;jararaca;nan;;R.;Gonzalez;;;Squamata;Viperidae;Chordata;;
22270;25463;;00/08/2015;11/11/2013;;;2015.0;8.0;2013.0;11.0;Reptilia;Animalia;Dipsas;Dipsas;variegata;variegata;nan;;R.;Gonzalez;;;Squamata;Dipsadidae;Chordata;;
22271;25464;;00/07/2015;22/05/2015;;;2015.0;7.0;2015.0;5.0;Reptilia;Animalia;Liophis;Liophis;poecilogyrus;poecilogyrus;nan;;R.;Gonzalez;;;Squamata;Dipsadidae;Chordata;;
22272;25465;;00/07/2015;;;;2015.0;7.0;;;Reptilia;Animalia;Tricheilostoma;Trilepida;salgueiroi;salgueiroi;nan;;R.;Gonzalez;;;Squamata;Leptotyphlopidae;Chordata;;
22273;25466;;00/07/2015;;;;2015.0;7.0;;;Reptilia;Animalia;Tricheilostoma;Trilepida;salgueiroi;salgueiroi;nan;;R.;Gonzalez;;;Squamata;Leptotyphlopidae;Chordata;;
22274;25467;;00/07/2015;;;;2015.0;7.0;;;Reptilia;Animalia;Tricheilostoma;Trilepida;salgueiroi;salgueiroi;nan;;R.;Gonzalez;;;Squamata;Leptotyphlopidae;Chordata;;
22275;25468;;00/07/2015;30/07/2014;;;2015.0;7.0;2014.0;7.0;Reptilia;Animalia;Echinanthera;Echinanthera;cephalostriata;cephalostriata;nan;;D.;Fernandes;74;;Squamata;Dipsadidae;Chordata;;
22276;25469;;00/05/2015;04/05/2015;;;2015.0;5.0;2015.0;5.0;Reptilia;Animalia;Mabuya;Brasiliscincus;agilis;agilis;nan;;P.;Cabral;;;Squamata;Scincidae;Chordata;;
22277;25470;;00/10/2015;11/04/2015;;;2015.0;10.0;2015.0;4.0;Reptilia;Animalia;Sibynomorphus;Sibynomorphus;neuwiedii;neuwiedii;nan;;P.;Pinna;;;Squamata;Dipsadidae;Chordata;;
22278;25471;;00/10/2015;08/02/2015;;;2015.0;10.0;2015.0;2.0;Reptilia;Animalia;Liophis;Liophis;miliaris;miliaris;nan;;P.;Pinna;;;Squamata;Dipsadidae;Chordata;;
22279;25472;;00/10/2015;26/03/2015;;;2015.0;10.0;2015.0;3.0;Reptilia;Animalia;Echinanthera;Echinanthera;melanostigma;melanostigma;nan;;P.;Passos;;;Squamata;Dipsadidae;Chordata;;
22280;25473;;00/10/2015;04/12/2014;;;2015.0;10.0;2014.0;12.0;Reptilia;Animalia;Chironius;Chironius;exoletus;exoletus;nan;;P.;Passos;;;Squamata;Colubridae;Chordata;;
22281;25474;;00/10/2015;10/09/2014;;;2015.0;10.0;2014.0;9.0;Reptilia;Animalia;Leposternon;Amphisbaena;microcephalum;microcephalum;nan;;P.;Pinna;;;Squamata;Amphisbaenidae;Chordata;;
22282;25475;;00/10/2015;13/09/2014;;;2015.0;10.0;2014.0;9.0;Reptilia;Animalia;Ophiodes;Ophiodes;fragilis;fragilis;nan;;P.;Pinna;;;Squamata;Anguidae;Chordata;;
22283;25476;;00/10/2015;16/08/2015;;;2015.0;10.0;2015.0;8.0;Reptilia;Animalia;Ophiodes;Ophiodes;fragilis;fragilis;nan;;P.;Pinna;;;Squamata;Anguidae;Chordata;;
22284;25477;;00/06/2015;00/02/1991;;;2015.0;6.0;1991.0;2.0;Reptilia;Animalia;Gonatodes;Gonatodes;hasemani;hasemani;nan;;P.;Passos;;;Squamata;Sphaerodactylidae;Chordata;;
22285;25478;;00/08/2015;30/11/2006;;;2015.0;8.0;2006.0;11.0;Reptilia;Animalia;Gonatodes;Gonatodes;humeralis;humeralis;nan;;P.;Passos;;;Squamata;Sphaerodactylidae;Chordata;cf.;
22286;25479;;00/10/2015;07/08/2015;;;2015.0;10.0;2015.0;8.0;Reptilia;Animalia;Spilotes;Spilotes;pullatus;pullatus;nan;;P.;Pinna;;;Squamata;Colubridae;Chordata;;
22287;25480;;00/10/2015;07/08/2015;;;2015.0;10.0;2015.0;8.0;Reptilia;Animalia;Liophis;Liophis;miliaris;miliaris;nan;;P.;Pinna;;;Squamata;Dipsadidae;Chordata;;
22288;25481;;00/10/2015;07/08/2015;;;2015.0;10.0;2015.0;8.0;Reptilia;Animalia;Bothrops;Bothrops;jararaca;jararaca;nan;;P.;Pinna;;;Squamata;Viperidae;Chordata;;
22289;25482;;00/10/2015;07/08/2015;;;2015.0;10.0;2015.0;8.0;Reptilia;Animalia;Tropidurus;Tropidurus;torquatus;torquatus;nan;;P.;Pinna;;;Squamata;Tropiduridae;Chordata;;
22290;25483;;00/10/2015;07/08/2015;;;2015.0;10.0;2015.0;8.0;Reptilia;Animalia;Hemidactylus;Hemidactylus;mabouia;mabouia;nan;;P.;Pinna;;;Squamata;Gekkonidae;Chordata;;
22291;25484;;00/10/2015;08/10/2015;;;2015.0;10.0;2015.0;10.0;Reptilia;Animalia;Salvator;Salvator;merianae;merianae;nan;;P.;Pinna;;;Squamata;Teiidae;Chordata;;
22292;25485;;00/10/2015;00/06/2010;;;2015.0;10.0;2010.0;6.0;Reptilia;Animalia;Mabuya;Brasiliscincus;agilis;agilis;nan;;P.;Cabral;;;Squamata;Scincidae;Chordata;;
22293;25486;;00/06/2015;09/05/2015;;;2015.0;6.0;2015.0;5.0;Reptilia;Animalia;Lachesis;Lachesis;muta;muta;nan;;P.;Sampaio;;;Squamata;Viperidae;Chordata;;
22294;25487;;00/06/2015;09/05/2015;;;2015.0;6.0;2015.0;5.0;Reptilia;Animalia;Anolis;Anolis;fuscoauratus;fuscoauratus;nan;;P.;Sampaio;;;Squamata;Polychrotidae;Chordata;;
22295;25488;;00/06/2015;09/05/2015;;;2015.0;6.0;2015.0;5.0;Reptilia;Animalia;Thamnodynastes;Thamnodynastes;pallidus;pallidus;nan;;P.;Sampaio;;;Squamata;Dipsadidae;Chordata;;
22296;25489;;00/06/2015;09/05/2015;;;2015.0;6.0;2015.0;5.0;Reptilia;Animalia;Oxybelis;Oxybelis;fulgidus;fulgidus;nan;;P.;Sampaio;;;Squamata;Colubridae;Chordata;;
22297;25490;;00/06/2015;09/05/2015;;;2015.0;6.0;2015.0;5.0;Reptilia;Animalia;Polychrus;Polychrus;liogaster;liogaster;nan;;P.;Sampaio;;;Squamata;Polychrotidae;Chordata;;
22298;25491;;00/10/2015;09/05/2015;;;2015.0;10.0;2015.0;5.0;Reptilia;Animalia;Oxyrhopus;Oxyrhopus;melanogenys;melanogenys;nan;;P.;Sampaio;;;Squamata;Dipsadidae;Chordata;;
22299;25492;;00/10/2015;09/05/2015;;;2015.0;10.0;2015.0;5.0;Reptilia;Animalia;Oxyrhopus;Oxyrhopus;melanogenys;melanogenys;nan;;P.;Sampaio;;;Squamata;Dipsadidae;Chordata;;
22300;25493;;00/10/2015;09/05/2015;;;2015.0;10.0;2015.0;5.0;Reptilia;Animalia;Polychrus;Polychrus;liogaster;liogaster;nan;;P.;Sampaio;;;Squamata;Polychrotidae;Chordata;;
22301;25494;;00/10/2015;12/05/2015;;;2015.0;10.0;2015.0;5.0;Reptilia;Animalia;Anolis;Anolis;fuscoauratus;fuscoauratus;nan;;P.;Sampaio;;;Squamata;Polychrotidae;Chordata;;
22302;25495;;00/10/2015;12/05/2015;;;2015.0;10.0;2015.0;5.0;Reptilia;Animalia;Anolis;Anolis;fuscoauratus;fuscoauratus;nan;;P.;Sampaio;;;Squamata;Polychrotidae;Chordata;;
22303;25496;;00/10/2015;12/05/2015;;;2015.0;10.0;2015.0;5.0;Reptilia;Animalia;Anolis;Anolis;fuscoauratus;fuscoauratus;nan;;P.;Sampaio;;;Squamata;Polychrotidae;Chordata;;
22304;25497;;00/10/2015;12/05/2015;;;2015.0;10.0;2015.0;5.0;Reptilia;Animalia;Anolis;Anolis;fuscoauratus;fuscoauratus;nan;;P.;Sampaio;;;Squamata;Polychrotidae;Chordata;;
22305;25498;;00/10/2015;12/05/2015;;;2015.0;10.0;2015.0;5.0;Reptilia;Animalia;Helicops;Helicops;angulatus;angulatus;nan;;P.;Sampaio;;;Squamata;Dipsadidae;Chordata;;
22306;25499;;00/10/2015;09/05/2015;;;2015.0;10.0;2015.0;5.0;Reptilia;Animalia;Oxyrhopus;Oxyrhopus;melanogenys;melanogenys;nan;;P.;Sampaio;;;Squamata;Dipsadidae;Chordata;;
22307;25500;;00/10/2015;13/05/2015;;;2015.0;10.0;2015.0;5.0;Reptilia;Animalia;Leptophis;Leptophis;ahaetulla;ahaetulla;nan;;P.;Sampaio;;;Squamata;Colubridae;Chordata;;
22308;25501;;00/10/2015;13/05/2015;;;2015.0;10.0;2015.0;5.0;Reptilia;Animalia;Oxybelis;Oxybelis;aeneus;aeneus;nan;;P.;Sampaio;;;Squamata;Colubridae;Chordata;;
22309;25502;;00/10/2015;11/05/2015;;;2015.0;10.0;2015.0;5.0;Reptilia;Animalia;Chironius;Chironius;exoletus;exoletus;nan;;P.;Sampaio;;;Squamata;Colubridae;Chordata;;
22310;25503;;00/10/2015;11/05/2015;;;2015.0;10.0;2015.0;5.0;Reptilia;Animalia;Oxybelis;Oxybelis;fulgidus;fulgidus;nan;;P.;Sampaio;;;Squamata;Colubridae;Chordata;;
22311;25504;;00/10/2015;16/05/2015;;;2015.0;10.0;2015.0;5.0;Reptilia;Animalia;Oxybelis;Oxybelis;fulgidus;fulgidus;nan;;P.;Sampaio;;;Squamata;Colubridae;Chordata;;
22312;25505;;00/10/2015;08/09/2015;;;2015.0;10.0;2015.0;9.0;Reptilia;Animalia;Erythrolamprus;Erythrolamprus;aesculapii;aesculapii;nan;;P.;Pinna;;;Squamata;Dipsadidae;Chordata;;
22313;25506;;00/10/2015;;;;2015.0;10.0;;;Reptilia;Animalia;Oxyrhopus;Oxyrhopus;rhombifer;rhombifer;nan;;P.;Passos;;;Squamata;Dipsadidae;Chordata;;
22314;25507;;00/10/2015;;;;2015.0;10.0;;;Reptilia;Animalia;Pseudoboa;Pseudoboa;haasi;haasi;nan;;P.;Passos;;;Squamata;Dipsadidae;Chordata;;
22315;25508;;00/10/2015;;;;2015.0;10.0;;;Reptilia;Animalia;Bothrops;Bothrops;fonsecai;fonsecai;nan;;P.;Passos;;;Squamata;Viperidae;Chordata;;
22316;25509;;00/10/2015;17/09/2014;;;2015.0;10.0;2014.0;9.0;Reptilia;Animalia;Mabuya;Brasiliscincus;agilis;agilis;nan;;P.;Cabral;;;Squamata;Scincidae;Chordata;;
22317;25510;;00/05/2015;03/03/2015;;;2015.0;5.0;2015.0;3.0;Reptilia;Animalia;Crotalus;Crotalus;durissus;durissus;terrificus;;J.;Pontes;834;;Squamata;Viperidae;Chordata;;
22318;25511;;00/11/2015;;;;2015.0;11.0;;;Reptilia;Animalia;Leposternon;Amphisbaena;scutigerum;scutigerum;nan;;P.;Pinna;;;Squamata;Amphisbaenidae;Chordata;;
22319;25512;;;;;;;;;;Reptilia;Animalia;Kinosternon;Kinosternon;scorpioides;scorpioides;nan;;R.;Garbin;;;Testudines;Kinosternidae;Chordata;;
22320;25513;;00/11/2015;;;;2015.0;11.0;;;Reptilia;Animalia;Erythrolamprus;Erythrolamprus;aesculapii;aesculapii;nan;;P.;Passos;;;Squamata;Dipsadidae;Chordata;;
22321;25514;;00/11/2015;;;;2015.0;11.0;;;Reptilia;Animalia;Erythrolamprus;Erythrolamprus;aesculapii;aesculapii;nan;;P.;Passos;;;Squamata;Dipsadidae;Chordata;;
22322;25515;;00/11/2015;;;;2015.0;11.0;;;Reptilia;Animalia;Helicops;Helicops;leopardinus;leopardinus;nan;;P.;Passos;;;Squamata;Dipsadidae;Chordata;;
22323;25516;;00/11/2015;;;;2015.0;11.0;;;Reptilia;Animalia;Helicops;Helicops;leopardinus;leopardinus;nan;;P.;Passos;;;Squamata;Dipsadidae;Chordata;;
22324;25517;;00/11/2015;;;;2015.0;11.0;;;Reptilia;Animalia;Helicops;Helicops;leopardinus;leopardinus;nan;;P.;Passos;;;Squamata;Dipsadidae;Chordata;;
22325;25518;;00/11/2015;;;;2015.0;11.0;;;Reptilia;Animalia;Helicops;Helicops;leopardinus;leopardinus;nan;;P.;Passos;;;Squamata;Dipsadidae;Chordata;;
22326;25519;;00/11/2015;;;;2015.0;11.0;;;Reptilia;Animalia;Helicops;Helicops;leopardinus;leopardinus;nan;;P.;Passos;;;Squamata;Dipsadidae;Chordata;;
22327;25520;;00/11/2015;;;;2015.0;11.0;;;Reptilia;Animalia;Helicops;Helicops;leopardinus;leopardinus;nan;;P.;Passos;;;Squamata;Dipsadidae;Chordata;;
22328;25521;;00/11/2015;;;;2015.0;11.0;;;Reptilia;Animalia;Helicops;Helicops;leopardinus;leopardinus;nan;;P.;Passos;;;Squamata;Dipsadidae;Chordata;;
22329;25522;;00/11/2015;19/10/2015;;;2015.0;11.0;2015.0;10.0;Reptilia;Animalia;Bothrops;Bothrops;jararaca;jararaca;nan;;P.;Pinna;;;Squamata;Viperidae;Chordata;;
22330;25523;;;17/05/2015;;;;;2015.0;5.0;Reptilia;Animalia;Philodryas;Philodryas;patagoniensis;patagoniensis;nan;;R.;Gonzalez;;;Squamata;Dipsadidae;Chordata;;
22331;25524;;00/00/2015;;;;2015.0;0.0;;;Reptilia;Animalia;Naja;Naja;annulifera;annulifera;nan;;R.;Gonzalez;;;Squamata;Elapidae;Chordata;;
22332;25525;;;00/11/2005;;;;;2005.0;11.0;Reptilia;Animalia;Tropidurus;Tropidurus;hispidus;hispidus;nan;;D.;Vrcibradic;;;Squamata;Tropiduridae;Chordata;;
22333;25526;;00/11/2015;00/03/2015;;;2015.0;11.0;2015.0;3.0;Reptilia;Animalia;Liophis;Liophis;miliaris;miliaris;nan;;P.;Pinna;;;Squamata;Dipsadidae;Chordata;;
22334;25527;;00/10/2015;24/03/2015;;;2015.0;10.0;2015.0;3.0;Reptilia;Animalia;Ecpleopus;Ecpleopus;gaudichaudii;gaudichaudii;nan;;P.;Passos;;;Squamata;Gymnophthalmidae;Chordata;;
22335;25528;;00/09/2015;25/09/2015;;;2015.0;9.0;2015.0;9.0;Reptilia;Animalia;Atractus;Atractus;zebrinus;zebrinus;nan;;D.;Fernandes;;;Squamata;Dipsadidae;Chordata;;
22336;25529;;00/04/2015;11/04/2015;;;2015.0;4.0;2015.0;4.0;Reptilia;Animalia;Leptodeira;Leptodeira;annulata;annulata;nan;;P.;Passos;;;Squamata;Dipsadidae;Chordata;;
22337;25530;;00/10/2014;18/10/2013;;;2014.0;10.0;2013.0;10.0;Reptilia;Animalia;Tropidurus;Tropidurus;torquatus;torquatus;nan;;P.;Passos;;;Squamata;Tropiduridae;Chordata;;
22338;25531;;00/10/2014;19/05/2013;;;2014.0;10.0;2013.0;5.0;Reptilia;Animalia;Hemidactylus;Hemidactylus;mabouia;mabouia;nan;;P.;Passos;;;Squamata;Gekkonidae;Chordata;;
22339;25532;;00/10/2014;19/05/2013;;;2014.0;10.0;2013.0;5.0;Reptilia;Animalia;Hemidactylus;Hemidactylus;mabouia;mabouia;nan;;P.;Passos;;;Squamata;Gekkonidae;Chordata;;
22340;25533;;00/10/2014;19/05/2013;;;2014.0;10.0;2013.0;5.0;Reptilia;Animalia;Hemidactylus;Hemidactylus;mabouia;mabouia;nan;;P.;Passos;;;Squamata;Gekkonidae;Chordata;;
22341;25534;;00/10/2014;19/05/2013;;;2014.0;10.0;2013.0;5.0;Reptilia;Animalia;Hemidactylus;Hemidactylus;mabouia;mabouia;nan;;P.;Passos;;;Squamata;Gekkonidae;Chordata;;
22342;25535;;00/10/2014;19/05/2013;;;2014.0;10.0;2013.0;5.0;Reptilia;Animalia;Hemidactylus;Hemidactylus;mabouia;mabouia;nan;;P.;Passos;;;Squamata;Gekkonidae;Chordata;;
22343;25536;;00/11/2015;02/04/2005;;;2015.0;11.0;2005.0;4.0;Reptilia;Animalia;Enyalius;Enyalius;perditus;perditus;nan;;D.;Vrcibradic;;;Squamata;Leiosauridae;Chordata;;
22344;25537;;00/11/2015;02/04/2005;;;2015.0;11.0;2005.0;4.0;Reptilia;Animalia;Enyalius;Enyalius;perditus;perditus;nan;;D.;Vrcibradic;;;Squamata;Leiosauridae;Chordata;;
22345;25538;;00/11/2015;02/04/2005;;;2015.0;11.0;2005.0;4.0;Reptilia;Animalia;Enyalius;Enyalius;perditus;perditus;nan;;D.;Vrcibradic;;;Squamata;Leiosauridae;Chordata;;
22346;25539;;00/11/2015;02/04/2005;;;2015.0;11.0;2005.0;4.0;Reptilia;Animalia;Enyalius;Enyalius;perditus;perditus;nan;;D.;Vrcibradic;;;Squamata;Leiosauridae;Chordata;;
22347;25540;;00/11/2015;02/04/2005;;;2015.0;11.0;2005.0;4.0;Reptilia;Animalia;Enyalius;Enyalius;perditus;perditus;nan;;D.;Vrcibradic;;;Squamata;Leiosauridae;Chordata;;
22348;25541;;00/11/2015;02/04/2005;;;2015.0;11.0;2005.0;4.0;Reptilia;Animalia;Enyalius;Enyalius;perditus;perditus;nan;;D.;Vrcibradic;;;Squamata;Leiosauridae;Chordata;;
22349;25542;;00/11/2015;02/04/2005;;;2015.0;11.0;2005.0;4.0;Reptilia;Animalia;Enyalius;Enyalius;perditus;perditus;nan;;D.;Vrcibradic;;;Squamata;Leiosauridae;Chordata;;
22350;25543;;00/11/2015;02/04/2005;;;2015.0;11.0;2005.0;4.0;Reptilia;Animalia;Enyalius;Enyalius;perditus;perditus;nan;;D.;Vrcibradic;;;Squamata;Leiosauridae;Chordata;;
22351;25544;;00/11/2015;02/04/2005;;;2015.0;11.0;2005.0;4.0;Reptilia;Animalia;Enyalius;Enyalius;perditus;perditus;nan;;D.;Vrcibradic;;;Squamata;Leiosauridae;Chordata;;
